chooseKey,count,grade,keyType,mainCategory,mainKey,name,pricePeOne,subCategory,subKey,totalTradeCount,mainLabel,subLabel,description,
0,,4,0,55,23792,[Maehwa] Charles Rene Blade,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Charles Rene Blade,
0,,4,0,55,26030,[Mystic] Dhyana Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Dhyana Gloves,
0,,4,0,55,26098,[Mystic] Gloomy Fox Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Gloomy Fox Clothes,
0,,4,0,55,28629,[Ranger] Eternal Snow Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Eternal Snow Shoes,
0,,4,0,55,28638,[Ranger] Stella Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Stella Armor,
0,,4,0,55,28765,[Sorceress] Pila Fe Outlaw Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Pila Fe Outlaw Hat,
0,,4,0,55,28774,[Sorceress] Anemos Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Anemos Helmet,
0,,4,0,55,22613,[Valkyrie] Kibelius Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Kibelius Helmet,
0,,4,0,55,23583,[Kunoichi] Golden Scale Kunai,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Golden Scale Kunai,
0,,4,0,55,29033,[Tamer] Heidel Masquerade Phantom Mask,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Heidel Masquerade Phantom Mask,
0,,4,0,55,29701,[Kunoichi] Eunyoo Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Eunyoo Helmet,
0,,4,0,55,29765,[Kunoichi] Karin Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Karin Armor,
0,,4,0,55,29042,[Tamer] Water Lily Shortsword,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Water Lily Shortsword,
0,,4,0,55,29642,[Witch] Terrmin�� Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Terrmin�� Armor,
0,,4,0,55,29769,[Kunoichi] Marine Romance Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Marine Romance Clothes,
0,,4,0,55,29774,[Kunoichi] Gloomy Fox Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Gloomy Fox Clothes,
0,,4,0,55,54403,[Dark Knight] Sin Terrna Ornamental Knot,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Sin Terrna Ornamental Knot,
0,,4,0,55,54433,[Dark Knight] Heled Kriegsmesser,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Heled Kriegsmesser,
0,,4,0,55,57811,[Ranger] Crown Eagle Longbow,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Crown Eagle Longbow,
0,,4,0,55,57820,[Sorceress] Crown Eagle Talisman,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Crown Eagle Talisman,
0,,4,0,55,57884,[Kunoichi] Crown Eagle Kunai,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Crown Eagle Kunai,
0,,4,0,55,340051,[Sorceress] Demonic Queen Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Demonic Queen Shoes,
0,,4,0,55,340085,[Maehwa] Demonic Queen Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Demonic Queen Helmet,
0,,4,0,55,340119,[Witch] Angelic Queen Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Angelic Queen Armor,
0,,4,0,55,340353,[Ranger] Floree Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Floree Clothes,
0,,4,0,55,29408,[Maehwa] Peach Blossom Kerispear,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Peach Blossom Kerispear,
0,,4,0,55,340358,[Tamer] Floree Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Floree Headpiece,
0,,4,0,55,340383,[Ranger] Yianaros Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Yianaros Headpiece,
0,,4,0,55,340392,[Kunoichi] Yianaros Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Yianaros Headpiece,
0,,4,0,55,54301,[Dark Knight] Rosa Cassius Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Rosa Cassius Headpiece,
0,,4,0,55,340617,[Tamer] Vespena Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Vespena Helmet,
0,,4,0,55,340626,[Witch] Vespena Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Vespena Helmet,
0,,4,0,55,420012,[Sorceress] Fallen Garzar Scythe,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Fallen Garzar Scythe,
0,,4,0,55,540042,[Mystic] Marine Romance Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Marine Romance Shoes,
0,,4,0,55,540067,[Mystic] Bloody Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Bloody Gloves,
0,,4,0,55,540072,[Mystic] Crown Eagle Gauntlet,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Crown Eagle Gauntlet,
0,,4,0,55,551002,[Lahn] Orchid Fall Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Orchid Fall Clothes,
0,,4,0,55,551138,[Lahn] Rosa De Sharon Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Rosa De Sharon Shoes,
0,,4,0,55,580018,[Shai] Curious Gatherer Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Shai] Curious Gatherer Shoes,
0,,4,0,55,29633,[Witch] Weeping Willow Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Weeping Willow Dagger,
0,,4,0,55,590271,[Witch] Fairybleu Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Fairybleu Hat,
0,,4,0,55,590305,[Ranger] Glorious Shudad Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Glorious Shudad Armor,
0,,4,0,55,590310,[Witch] Glorious Shudad Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Glorious Shudad Armor,
0,,4,0,55,590378,[Dark Knight] Glorious Shudad Ornamental Knot,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Glorious Shudad Ornamental Knot,
0,,4,0,55,590412,[Maehwa] White Bunny Ears,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] White Bunny Ears,
0,,4,0,55,590437,[Dark Knight] Glorious Shudad Vediant,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Glorious Shudad Vediant,
0,,4,0,55,340528,[Kunoichi] Valoren Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Valoren Helmet,
0,,4,0,55,600006,[Shai] Grolia Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Shai] Grolia Hat,
0,,4,0,55,600070,[Shai] Florchestra Headband,,4,0,,Pearl Item,Female Apparel (Individual),[Shai] Florchestra Headband,
0,,4,0,55,19101,[Sorceress] Lumik Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Lumik Helmet,
0,,4,0,55,19118,[Sorceress] Cavaro Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Cavaro Armor,
0,,4,0,55,19135,[Sorceress] Puff Mini Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Puff Mini Armor,
0,,4,0,55,19152,[Sorceress] Spring Blossom Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Spring Blossom Headpiece,
0,,4,0,55,19182,[Sorceress] Bern Amulet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Bern Amulet,
0,,4,0,55,19199,[Sorceress] Puff Mini Talisman,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Puff Mini Talisman,
0,,4,0,55,19233,[Ranger] Puff Mini Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Puff Mini Helmet,
0,,4,0,55,19403,[Tamer] Binari Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Binari Gloves,
0,,4,0,55,19433,[Tamer] Atanis Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Atanis Helmet,
0,,4,0,55,20101,[Valkyrie] Venslar Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Venslar Helmet,
0,,4,0,55,20118,[Valkyrie] Trilby Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Trilby Headpiece,
0,,4,0,55,20135,[Valkyrie] Lahr Arcien Armor W,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Lahr Arcien Armor W,
0,,4,0,55,20186,[Valkyrie] Lahr Arcien Longsword (R),,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Lahr Arcien Longsword (R),
0,,4,0,55,20322,[Maehwa] Cavaro Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Cavaro Helmet,
0,,4,0,55,20335,[Maehwa] Lahr Arcien Shoes (R),,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Lahr Arcien Shoes (R),
0,,4,0,55,29399,[Maehwa] Anemos Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Anemos Helmet,
0,,4,0,55,22143,[Sorceress] Millen Fedora Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Millen Fedora Hat,
0,,4,0,55,22160,[Sorceress] Gloomy Fox Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Gloomy Fox Clothes,
0,,4,0,55,22190,[Sorceress] Lahr Arcien Talisman W,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Lahr Arcien Talisman W,
0,,4,0,55,22207,[Ranger] Karlstein Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Karlstein Armor,
0,,4,0,55,22241,[Ranger] Noel Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Noel Shoes,
0,,4,0,55,22258,[Ranger] Ram Horn Witch Headdress,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Ram Horn Witch Headdress,
0,,4,0,55,22441,[Tamer] Daru Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Daru Shoes,
0,,4,0,55,22458,[Tamer] Fairy Jackie Headdress,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Fairy Jackie Headdress,
0,,4,0,55,22475,[Tamer] Epheria Marine Shortsword,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Epheria Marine Shortsword,
0,,4,0,55,22645,[Valkyrie] Kylia Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Kylia Armor,
0,,4,0,55,22658,[Valkyrie] Karin Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Karin Helmet,
0,,4,0,55,22662,[Valkyrie] Fallen Garzar Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Fallen Garzar Shoes,
0,,4,0,55,22675,[Valkyrie] Epheria Marine Longsword,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Epheria Marine Longsword,
0,,4,0,55,22743,[Maehwa] Trumpet Creeper Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Trumpet Creeper Armor,
0,,4,0,55,22760,[Maehwa] Blushing Maiden Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Blushing Maiden Helmet,
0,,4,0,55,22794,[Maehwa] Atanis Horn Bow,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Atanis Horn Bow,
0,,4,0,55,22926,[Witch] Kibelius Divinus Robe,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Kibelius Divinus Robe,
0,,4,0,55,22977,[Witch] Puff Mini Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Puff Mini Staff,
0,,4,0,55,23428,[Witch] Cavaro Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Cavaro Helmet,
0,,4,0,55,23445,[Witch] Ghost Bride Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Ghost Bride Gloves,
0,,4,0,55,23479,[Witch] Rakshande Aad Sphera,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Rakshande Aad Sphera,
0,,4,0,55,20386,[Maehwa] Lahr Arcien Blade W,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Lahr Arcien Blade W,
0,,4,0,55,23530,[Kunoichi] Bloody Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Bloody Gloves,
0,,4,0,55,23547,[Kunoichi] Cokro Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Cokro Hat,
0,,4,0,55,23564,[Kunoichi] Acher Guard Shortsword,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Acher Guard Shortsword,
0,,4,0,55,23581,[Kunoichi] Lahr Arcien Kunai (R),,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Lahr Arcien Kunai (R),
0,,4,0,55,22275,[Ranger] Epheria Marine Longbow,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Epheria Marine Longbow,
0,,4,0,55,23730,[Ranger] Red Moon Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Red Moon Clothes,
0,,4,0,55,23747,[Maehwa] Kyrill Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Kyrill Armor,
0,,4,0,55,340519,[Valkyrie] Valoren Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Valoren Helmet,
0,,4,0,55,23764,[Witch] Spring Blossom Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Spring Blossom Shoes,
0,,4,0,55,23781,[Tamer] Charles Rene Trinket,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Charles Rene Trinket,
0,,4,0,55,26036,[Mystic] Karlstein Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Karlstein Shoes,
0,,4,0,55,26104,[Mystic] Puff Mini Gauntlet,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Puff Mini Gauntlet,
0,,4,0,55,26121,[Mystic] Yeoubi Gauntlet,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Yeoubi Gauntlet,
0,,4,0,55,28759,[Sorceress] Lucien Blanc Talisman,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Lucien Blanc Talisman,
0,,4,0,55,29044,[Tamer] Water Lily Celestial Bo Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Water Lily Celestial Bo Staff,
0,,4,0,55,29278,[Valkyrie] Anemos Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Anemos Armor,
0,,4,0,55,29295,[Valkyrie] Arrendo Shield,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Arrendo Shield,
0,,4,0,55,29631,[Witch] Weeping Willow Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Weeping Willow Shoes,
0,,4,0,55,29763,[Kunoichi] Kibelius Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Kibelius Shoes,
0,,4,0,55,29865,[Kunoichi] Anemos Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Anemos Helmet,
0,,4,0,55,54329,[Dark Knight] Spring Blossom Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Spring Blossom Shoes,
0,,4,0,55,54363,[Dark Knight] Kibelius Kriegsmesser,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Kibelius Kriegsmesser,
0,,4,0,55,54414,[Dark Knight] Anemos Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Anemos Helmet,
0,,4,0,55,54431,[Dark Knight] Heled Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Heled Armor,
0,,4,0,55,57873,[Witch] Crown Eagle Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Crown Eagle Helmet,
0,,4,0,55,340045,[Ranger] Angelic Queen Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Angelic Queen Shoes,
0,,4,0,55,340062,[Tamer] Demonic Queen Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Demonic Queen Armor,
0,,4,0,55,340079,[Valkyrie] Angelic Queen Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Angelic Queen Helmet,
0,,4,0,55,340364,[Maehwa] Floree Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Floree Headpiece,
0,,4,0,55,340615,[Sorceress] Vespena Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Vespena Armor,
0,,4,0,55,340632,[Dark Knight] Vespena Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Vespena Helmet,
0,,4,0,55,420031,[Sorceress] Rosa De Sharon Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Rosa De Sharon Headpiece,
0,,4,0,55,470001,[Maehwa] Rakshande Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Rakshande Helmet,
0,,4,0,55,470035,[Maehwa] Rosa De Sharon Shoes,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Rosa De Sharon Shoes,
0,,4,0,55,23798,[Witch] Charles Rene Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Charles Rene Staff,
0,,4,0,55,500017,[Kunoichi] Blanchard Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Blanchard Gloves,
0,,4,0,55,520005,[Dark Knight] Stella Ornamental Knot,,4,0,,Pearl Item,Female Apparel (Individual),[Dark Knight] Stella Ornamental Knot,
0,,4,0,55,540010,[Mystic] Noel Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Noel Hat,
0,,4,0,55,551042,[Lahn] Karlstein Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Karlstein Armor,
0,,4,0,55,28627,[Ranger] Eternal Snow Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Eternal Snow Armor,
0,,4,0,55,551059,[Lahn] Sanguine Petal Crimson Glaives,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Sanguine Petal Crimson Glaives,
0,,4,0,55,551110,[Lahn] Anemos Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Lahn] Anemos Armor,
0,,4,0,55,580003,[Shai] Whimsical Alchemist Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Shai] Whimsical Alchemist Clothes,
0,,4,0,55,580020,[Shai] Curious Gatherer Vitclari,,4,0,,Pearl Item,Female Apparel (Individual),[Shai] Curious Gatherer Vitclari,
0,,4,0,55,590299,[Sorceress] Glorious Shudad Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Glorious Shudad Helmet,
0,,4,0,55,590367,[Maehwa] Glorious Shudad Blade,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Glorious Shudad Blade,
0,,4,0,55,590414,[Ranger] White Bunny Ears,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] White Bunny Ears,
0,,4,0,55,590431,[Tamer] Glorious Shudad Celestial Bo Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Glorious Shudad Celestial Bo Staff,
0,,4,0,55,600025,[Shai] Pink Polka-Dot Hair Bow,,4,0,,Pearl Item,Female Apparel (Individual),[Shai] Pink Polka-Dot Hair Bow,
0,,4,0,55,19127,[Sorceress] Clead Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Clead Gloves,
0,,4,0,55,19192,[Sorceress] Bern Talisman,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Bern Talisman,
0,,4,0,55,19291,[Ranger] Bern Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Bern Dagger,
0,,4,0,55,19292,[Ranger] Kyrill Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Kyrill Dagger,
0,,4,0,55,19428,[Tamer] Cavaro Helmet W,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Cavaro Helmet W,
0,,4,0,55,19441,[Tamer] Spring Blossom Headpiece,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Spring Blossom Headpiece,
0,,4,0,55,340513,[Sorceress] Valoren Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Valoren Helmet,
0,,4,0,55,19492,[Tamer] Puff Mini Trinket,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Puff Mini Trinket,
0,,4,0,55,20113,[Valkyrie] Lahr Arcien Shoes (R),,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Lahr Arcien Shoes (R),
0,,4,0,55,20327,[Maehwa] Lahr Arcien Armor W,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Lahr Arcien Armor W,
0,,4,0,55,20328,[Maehwa] Lahr Arcien Shoes W,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Lahr Arcien Shoes W,
0,,4,0,55,21849,[Kunoichi] Kibelius Sah Chakram,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Kibelius Sah Chakram,
0,,4,0,55,22135,[Sorceress] Cartian Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Cartian Helmet,
0,,4,0,55,22149,[Sorceress] Papillio Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Papillio Armor,
0,,4,0,55,22150,[Sorceress] Karin Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Karin Helmet,
0,,4,0,55,22185,[Sorceress] Acher Guard Amulet,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Acher Guard Amulet,
0,,4,0,55,22199,[Sorceress] Papillio Talisman,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Papillio Talisman,
0,,4,0,55,22200,[Sorceress] Karin Talisman,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Karin Talisman,
0,,4,0,55,22286,[Ranger] Tyrie Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Tyrie Dagger,
0,,4,0,55,22300,[Ranger] Karin Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Karin Dagger,
0,,4,0,55,22435,[Tamer] Acher Guard Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Acher Guard Armor,
0,,4,0,55,22436,[Tamer] Noel Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Noel Hat,
0,,4,0,55,19191,[Sorceress] Lumik Talisman,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] Lumik Talisman,
0,,4,0,55,22486,[Tamer] Tyrie Trinket,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Tyrie Trinket,
0,,4,0,55,22500,[Tamer] Karin Short Trinket,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Karin Short Trinket,
0,,4,0,55,22650,[Valkyrie] New Year Hanbok Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] New Year Hanbok Hat,
0,,4,0,55,22685,[Valkyrie] Enslar Longsword,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Enslar Longsword,
0,,4,0,55,22686,[Valkyrie] Tyrie Shield,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Tyrie Shield,
0,,4,0,55,22700,[Valkyrie] Karin Shield,,4,0,,Pearl Item,Female Apparel (Individual),[Valkyrie] Karin Shield,
0,,4,0,55,19442,[Tamer] Spring Blossom Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Spring Blossom Clothes,
0,,4,0,55,22786,[Maehwa] Tyrie Horn Bow,,4,0,,Pearl Item,Female Apparel (Individual),[Maehwa] Tyrie Horn Bow,
0,,4,0,55,22921,[Witch] Lahr Arcien Hat W,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Lahr Arcien Hat W,
0,,4,0,55,22935,[Witch] Kibelius Robe,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Kibelius Robe,
0,,4,0,55,22971,[Witch] Dreaming Star Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Dreaming Star Staff,
0,,4,0,55,22985,[Witch] Deneve Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Deneve Staff,
0,,4,0,55,22986,[Witch] Dreaming Star Dagger,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Dreaming Star Dagger,
0,,4,0,55,23421,[Witch] Weenie Looney Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Weenie Looney Clothes,
0,,4,0,55,23471,[Witch] Lahr Arcien Staff (R),,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Lahr Arcien Staff (R),
0,,4,0,55,23472,[Witch] Karin Staff,,4,0,,Pearl Item,Female Apparel (Individual),[Witch] Karin Staff,
0,,4,0,55,23522,[Kunoichi] Karlstein Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Karlstein Hat,
0,,4,0,55,23536,[Kunoichi] Puff Mini Gloves,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Puff Mini Gloves,
0,,4,0,55,23571,[Kunoichi] Sicarios Kunai,,4,0,,Pearl Item,Female Apparel (Individual),[Kunoichi] Sicarios Kunai,
0,,4,0,55,23736,[Tamer] Kyrill Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Kyrill Helmet,
0,,4,0,55,23771,[Ranger] Charles Rene Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Charles Rene Helmet,
0,,4,0,55,23772,[Ranger] Charles Rene Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Charles Rene Armor,
0,,4,0,55,26029,[Mystic] Dhyana Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Dhyana Armor,
0,,4,0,55,26044,[Mystic] Lahr Arcien Vambrace,,4,0,,Pearl Item,Female Apparel (Individual),[Mystic] Lahr Arcien Vambrace,
0,,4,0,55,28652,[Ranger] Anemos Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Ranger] Anemos Helmet,
0,,4,0,55,28751,[Sorceress] New Year Hanbok Hat,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] New Year Hanbok Hat,
0,,4,0,55,28752,[Sorceress] New Year Hanbok Clothes,,4,0,,Pearl Item,Female Apparel (Individual),[Sorceress] New Year Hanbok Clothes,
0,,4,0,55,29001,[Tamer] Blushing Maiden Helmet,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Blushing Maiden Helmet,
0,,4,0,55,29002,[Tamer] Blushing Maiden Armor,,4,0,,Pearl Item,Female Apparel (Individual),[Tamer] Blushing Maiden Armor,
